te,pkt,byt
2016-06-03 05:00:00,7397443,5052757633
2016-06-03 05:05:00,7951619,5538371229
2016-06-03 05:10:00,5785184,3346174269
2016-06-03 05:15:00,7719916,5383643920
2016-06-03 05:20:00,8106265,5451605322
2016-06-03 05:25:00,8375306,5615788383
2016-06-03 05:30:00,8400494,5745752188
2016-06-03 05:35:00,8504519,5797022258
2016-06-03 05:40:00,7324268,4861477608
2016-06-03 05:45:00,7538912,5084358949
2016-06-03 05:50:00,7861692,5426425604
2016-06-03 05:55:00,8524171,6133232440
2016-06-03 06:00:00,8798025,6512873466
2016-06-03 06:05:00,14695094,11658386949
2016-06-03 06:10:00,10068249,6814921809
2016-06-03 06:15:00,11742057,8634330887
2016-06-03 06:20:00,11724823,8636237225
2016-06-03 06:25:00,11719973,8650591486
2016-06-03 06:30:00,10320002,7783779297
2016-06-03 06:35:00,9746126,7163777310
2016-06-03 06:40:00,8262406,5688694319
2016-06-03 06:45:00,8891376,6200330183
2016-06-03 06:50:00,7515960,5411275164
2016-06-03 06:55:00,8779723,6170947550
2016-06-03 07:00:00,9011366,6537836543
2016-06-03 07:05:00,6811182,3845169608
2016-06-03 07:10:00,9673551,6850364241
2016-06-03 07:15:00,9711051,6865605839
2016-06-03 07:20:00,9453825,6336844767
2016-06-03 07:25:00,9408084,6584297121
2016-06-03 07:30:00,9718512,6776822095
2016-06-03 07:35:00,8620384,5761319637
2016-06-03 07:40:00,8384421,5593557236
2016-06-03 07:45:00,7979841,5522993579
2016-06-03 07:50:00,8777884,6590376181
2016-06-03 07:55:00,7912690,5365066219
2016-06-03 08:00:00,7148216,4187741463
2016-06-03 08:05:00,9697809,6724220367
2016-06-03 08:10:00,9198087,6499122969
2016-06-03 08:15:00,9647993,6616042350
2016-06-03 08:20:00,9258881,6310791631
2016-06-03 08:25:00,10170476,7111185130
2016-06-03 08:30:00,10633158,7376791470
2016-06-03 08:35:00,9772293,6575065560
2016-06-03 08:40:00,8985515,5760602343
2016-06-03 08:45:00,9580531,6373269616
2016-06-03 08:50:00,9830764,6574302979
2016-06-03 08:55:00,9587071,6311471051
2016-06-03 09:00:00,10831395,7397849396
2016-06-03 09:05:00,12390538,9094719510
2016-06-03 09:10:00,10390800,7285295797
2016-06-03 09:15:00,11177995,7597636264
2016-06-03 09:20:00,11998427,8169768851
2016-06-03 09:25:00,12593998,8726897712
2016-06-03 09:30:00,13532837,10363832188
2016-06-03 09:35:00,12055744,8436860670
2016-06-03 09:40:00,11443279,8009852237
2016-06-03 09:45:00,13273767,10058756255
2016-06-03 09:50:00,11398563,7711094059
2016-06-03 09:55:00,11798142,7981402472
2016-06-03 10:00:00,12465530,8339139289
2016-06-03 10:05:00,12869942,8744159146
2016-06-03 10:10:00,12483459,8657856209
2016-06-03 10:15:00,13427812,9431878300
2016-06-03 10:20:00,14429923,10902631319
2016-06-03 10:25:00,13811130,9791315153
2016-06-03 10:30:00,12704972,8430746435
2016-06-03 10:35:00,12587598,8365592993
2016-06-03 10:40:00,13046992,8875370729
2016-06-03 10:45:00,13470806,9215648648
2016-06-03 10:50:00,13215519,9651233094
2016-06-03 10:55:00,15203145,10556759355
2016-06-03 11:00:00,12237172,7226247147
2016-06-03 11:05:00,12346760,8462263898
2016-06-03 11:10:00,12786466,8643407942
2016-06-03 11:15:00,12185078,8155681062
2016-06-03 11:20:00,12518993,8505509113
2016-06-03 11:25:00,12832397,9152195837
2016-06-03 11:30:00,12259011,8038268991
2016-06-03 11:35:00,12412981,8424597423
2016-06-03 11:40:00,12042351,8283445652
2016-06-03 11:45:00,11803806,7694721152
2016-06-03 11:50:00,12080734,8176615292
2016-06-03 11:55:00,12883334,8800654667
2016-06-03 12:00:00,15170125,10912046859
2016-06-03 12:05:00,14724038,10243116216
2016-06-03 12:10:00,14135707,10531658629
2016-06-03 12:15:00,12939180,8623462430
2016-06-03 12:20:00,13111763,8891900133
2016-06-03 12:25:00,14597173,9890233688
2016-06-03 12:30:00,14887010,10498531806
2016-06-03 12:35:00,13547817,9158199632
2016-06-03 12:40:00,14071715,10310379582
2016-06-03 12:45:00,13679496,9231378342
2016-06-03 12:50:00,14113358,9891726500
2016-06-03 12:55:00,13505791,9277809874
2016-06-03 13:00:00,14396315,10006313330
2016-06-03 13:05:00,16709087,12115548806
2016-06-03 13:10:00,15727377,11073439452
2016-06-03 13:15:00,14917688,10614539884
2016-06-03 13:20:00,15225192,11093818537
2016-06-03 13:25:00,13392720,9109861841
2016-06-03 13:30:00,12476311,8439909305
2016-06-03 13:35:00,12707654,9024058407
2016-06-03 13:40:00,14794084,10075827165
2016-06-03 13:45:00,12552246,8534829979
2016-06-03 13:50:00,11359114,7484154178
2016-06-03 13:55:00,11675830,7610850835
2016-06-03 14:00:00,13076589,8347998370
2016-06-03 14:05:00,11033088,7245378618
2016-06-03 14:10:00,11095257,7483282110
2016-06-03 14:15:00,10740495,7042693932
2016-06-03 14:20:00,10165169,6855804946
2016-06-03 14:25:00,10004563,6663759901
2016-06-03 14:30:00,9925759,6878410846
2016-06-03 14:35:00,12107717,8964033234
2016-06-03 14:40:00,12275856,9360639451
2016-06-03 14:45:00,11200552,7942814994
2016-06-03 14:50:00,10511843,7141333140
2016-06-03 14:55:00,10245569,6857538446
2016-06-03 15:00:00,9923738,6755109811
2016-06-03 15:05:00,9816815,6652721985
2016-06-03 15:10:00,9676728,6677017911
2016-06-03 15:15:00,9397584,6271768045
2016-06-03 15:20:00,10139407,7046062856
2016-06-03 15:25:00,9668994,6574161959
2016-06-03 15:30:00,9945850,7100166456
2016-06-03 15:35:00,9605357,6603738207
2016-06-03 15:40:00,9903815,6849752160
2016-06-03 15:45:00,10728951,7629541192
2016-06-03 15:50:00,10742871,7476950445
2016-06-03 15:55:00,12352751,9187531163
2016-06-03 16:00:00,11519174,8430923039
2016-06-03 16:05:00,12096804,8797943667
2016-06-03 16:10:00,11263363,8147801946
2016-06-03 16:15:00,12197626,8731057270
2016-06-03 16:20:00,12132801,8640531219
2016-06-03 16:25:00,10899911,7446731583
2016-06-03 16:30:00,12301195,8599767439
2016-06-03 16:35:00,12385762,8969854342
2016-06-03 16:40:00,12520698,9260148898
2016-06-03 16:45:00,12256958,9077203134
2016-06-03 16:50:00,13249442,9765057731
2016-06-03 16:55:00,13315718,9680159020
2016-06-03 17:00:00,12977908,10041668486
2016-06-03 17:05:00,14173542,10358826648
2016-06-03 17:10:00,11384783,7111934120
2016-06-03 17:15:00,14917046,11290345755
2016-06-03 17:20:00,13296653,9971019408
2016-06-03 17:25:00,13658560,9932810795
2016-06-03 17:30:00,14919863,11065702629
2016-06-03 17:35:00,14657063,10770993614
2016-06-03 17:40:00,14221393,10431520999
2016-06-03 17:45:00,13947987,10260564267
2016-06-03 17:50:00,13124583,9576151547
2016-06-03 17:55:00,12140610,9226832668
2016-06-03 18:00:00,13609930,9709028264
2016-06-03 18:05:00,13793500,9716338392
2016-06-03 18:10:00,12728981,8974030185
2016-06-03 18:15:00,13043125,9469606155
2016-06-03 18:20:00,14502814,11032458025
2016-06-03 18:25:00,13355795,10110324262
2016-06-03 18:30:00,13886451,10168219346
2016-06-03 18:35:00,13116048,9186446950
2016-06-03 18:40:00,15666352,12230968229
2016-06-03 18:45:00,12245926,8588716226
2016-06-03 18:50:00,12947711,9149611547
2016-06-03 18:55:00,12852872,8973404006
2016-06-03 19:00:00,12905576,9594433533
2016-06-03 19:05:00,12638303,9301925126
2016-06-03 19:10:00,12173311,8843669290
2016-06-03 19:15:00,13258748,9585244834
2016-06-03 19:20:00,12127019,9079819482
2016-06-03 19:25:00,11864463,8535859355
2016-06-03 19:30:00,13025099,9667048632
2016-06-03 19:35:00,14684680,10843544852
2016-06-03 19:40:00,10987407,7232283469
2016-06-03 19:45:00,12240667,9097807578
2016-06-03 19:50:00,12229900,9385428253
2016-06-03 19:55:00,12275706,9118851586
2016-06-03 20:00:00,12323795,9218686980
2016-06-03 20:05:00,12430085,9165729163
2016-06-03 20:10:00,11880753,8977764163
2016-06-03 20:15:00,11253957,8083101401
2016-06-03 20:20:00,10838203,7648009909
2016-06-03 20:25:00,10771678,7613992724
2016-06-03 20:30:00,10099937,7171762856
2016-06-03 20:35:00,9995807,7034517906
2016-06-03 20:40:00,9965045,7235193707
2016-06-03 20:45:00,9896398,7050424113
2016-06-03 20:50:00,9232207,6566386727
2016-06-03 20:55:00,9765376,6910465781
2016-06-03 21:00:00,9327303,6672715574
2016-06-03 21:05:00,8623914,6442536961
2016-06-03 21:10:00,9373252,6601738593
2016-06-03 21:15:00,9005358,6363852493
2016-06-03 21:20:00,9493457,6872595190
2016-06-03 21:25:00,9748285,6900482139
2016-06-03 21:30:00,10802138,7948298483
2016-06-03 21:35:00,9889724,7188196499
2016-06-03 21:40:00,9106349,6529865101
2016-06-03 21:45:00,10209432,7615458718
2016-06-03 21:50:00,9560819,6941408193
2016-06-03 21:55:00,9480902,6910877196
2016-06-03 22:00:00,11160214,8191758354
2016-06-03 22:05:00,10608182,7803378390
2016-06-03 22:10:00,10634968,7752371965
2016-06-03 22:15:00,10669311,8119215060
2016-06-03 22:20:00,9162232,6510727082
2016-06-03 22:25:00,9175732,6631405850
2016-06-03 22:30:00,9336337,6534712314
2016-06-03 22:35:00,8869911,6132886708
2016-06-03 22:40:00,8818452,6145458658
2016-06-03 22:45:00,8843265,5990439974
2016-06-03 22:50:00,9038629,6322469058
2016-06-03 22:55:00,9191211,6316595635
2016-06-03 23:00:00,8026588,4255640279
2016-06-03 23:05:00,10641829,7544584187
2016-06-03 23:10:00,10324935,7217123138
2016-06-03 23:15:00,10283847,7120262285
2016-06-03 23:20:00,10178908,7100956464
2016-06-03 23:25:00,10242756,7223111163
2016-06-03 23:30:00,10692361,7483765669
2016-06-03 23:35:00,10457880,7536298395
2016-06-03 23:40:00,9888619,7286038005
2016-06-03 23:45:00,9855304,7098473607
2016-06-03 23:50:00,10293579,7649335421
2016-06-03 23:55:00,11798671,8861836853
2016-06-04 00:00:00,10728891,7771348502
2016-06-04 00:05:00,11534139,8498024489
2016-06-04 00:10:00,10046753,7167901830
2016-06-04 00:15:00,9344675,6207436676
2016-06-04 00:20:00,9849996,7049320242
2016-06-04 00:25:00,10119858,7263791408
2016-06-04 00:30:00,9646567,7045081169
2016-06-04 00:35:00,9515085,6752730483
2016-06-04 00:40:00,8420667,5816831483
2016-06-04 00:45:00,8125538,5253542566
2016-06-04 00:50:00,8865318,6028303435
2016-06-04 00:55:00,8369333,5705589008
2016-06-04 01:00:00,9332281,6456136909
2016-06-04 01:05:00,9968578,7185880491
2016-06-04 01:10:00,9824565,7209803176
2016-06-04 01:15:00,10000731,7460832094
2016-06-04 01:20:00,9295320,6944990606
2016-06-04 01:25:00,9272735,6907931315
2016-06-04 01:30:00,6926207,4142526795
2016-06-04 01:35:00,8083723,5675307889
2016-06-04 01:40:00,9009817,6556202514
2016-06-04 01:45:00,9856361,7424637886
2016-06-04 01:50:00,9170765,6684214044
2016-06-04 01:55:00,8514681,5968073344
2016-06-04 02:00:00,9344811,6821365859
2016-06-04 02:05:00,8353789,5888493067
2016-06-04 02:10:00,6823324,4790281000
2016-06-04 02:15:00,5455760,3776024351
2016-06-04 02:20:00,7010361,4947708643
2016-06-04 02:25:00,6889323,4698737979
2016-06-04 02:30:00,7685628,5341637650
2016-06-04 02:35:00,4787812,2426317676
2016-06-04 02:40:00,7038009,5132914462
2016-06-04 02:45:00,7233275,5196682091
2016-06-04 02:50:00,7122614,5173167741
2016-06-04 02:55:00,6962907,4852058402
2016-06-04 03:00:00,7952945,5737475567
2016-06-04 03:05:00,8186907,5954348896
2016-06-04 03:10:00,7857603,5772607211
2016-06-04 03:15:00,7509188,5120006565
2016-06-04 03:20:00,6988793,4896088206
2016-06-04 03:25:00,4357162,2105983670
2016-06-04 03:30:00,8388905,6100437090
2016-06-04 03:35:00,9763764,6745447086
2016-06-04 03:40:00,9714087,6792423232
2016-06-04 03:45:00,9505823,6549800082
2016-06-04 03:50:00,9213525,6402321784
2016-06-04 03:55:00,9618051,6842761593
2016-06-04 04:00:00,10673305,7616379683
2016-06-04 04:05:00,9926510,7006869368
2016-06-04 04:10:00,11639265,7861235396
2016-06-04 04:15:00,8502490,5207674111
2016-06-04 04:20:00,12069341,8204407622
2016-06-04 04:25:00,9947277,6827236284
2016-06-04 04:30:00,10123194,7041484070
2016-06-04 04:35:00,9931805,6819121849
2016-06-04 04:40:00,9396582,6497884349
2016-06-04 04:45:00,5083290,2131570535
2016-06-04 04:50:00,5586308,4126203700
2016-06-04 04:55:00,6299344,4032103625
2016-06-04 05:00:00,6539164,4213668631
2016-06-04 05:05:00,7073052,4927075017
2016-06-04 05:10:00,7235115,5137885363
2016-06-04 05:15:00,6130663,4003671617
2016-06-04 05:20:00,6196340,4140841318
2016-06-04 05:25:00,6252060,4070807426
2016-06-04 05:30:00,7214367,4997866256
2016-06-04 05:35:00,6612386,4535051617
2016-06-04 05:40:00,6616641,4557029808
2016-06-04 05:45:00,6820168,4586346370
2016-06-04 05:50:00,6923561,4777252864
2016-06-04 05:55:00,7276507,5161473168
2016-06-04 06:00:00,9175911,6850574267
2016-06-04 06:05:00,11166206,8679227844
2016-06-04 06:10:00,9028862,6675471544
2016-06-04 06:15:00,8527268,5925853762
2016-06-04 06:20:00,6876568,4765272141
2016-06-04 06:25:00,8288126,6234058761
2016-06-04 06:30:00,7123997,4838035040
2016-06-04 06:35:00,6304679,4063476488
2016-06-04 06:40:00,6072596,3866650075
2016-06-04 06:45:00,5921419,3686546579
2016-06-04 06:50:00,6362433,4132758074
2016-06-04 06:55:00,6250333,3952682794
2016-06-04 07:00:00,6944641,4545228562
2016-06-04 07:05:00,8735772,5813043657
2016-06-04 07:10:00,6721388,4422200930
2016-06-04 07:15:00,6604199,4216890245
2016-06-04 07:20:00,7530300,4065443016
2016-06-04 07:25:00,6314637,4069062717
2016-06-04 07:30:00,6315862,4025756576
2016-06-04 07:35:00,6502885,4211556419
2016-06-04 07:40:00,6574304,4446005691
2016-06-04 07:45:00,6787938,4475097059
2016-06-04 07:50:00,8474623,6869846023
2016-06-04 07:55:00,6899889,4426598906
2016-06-04 08:00:00,7814071,5435859436
2016-06-04 08:05:00,7902064,5344512714
2016-06-04 08:10:00,7469704,5175353336
2016-06-04 08:15:00,7677514,5277263925
2016-06-04 08:20:00,7308890,4949431807
2016-06-04 08:25:00,7496451,5104265277
2016-06-04 08:30:00,7481709,5025041455
2016-06-04 08:35:00,7387589,4952898677
2016-06-04 08:40:00,6512803,4385175701
2016-06-04 08:45:00,4877895,2637915075
2016-06-04 08:50:00,7265168,5027091749
2016-06-04 08:55:00,7163490,4966826910
2016-06-04 09:00:00,8115322,5706829386
2016-06-04 09:05:00,7901796,5596388423
2016-06-04 09:10:00,7819756,5443430945
2016-06-04 09:15:00,7862429,5361704302
2016-06-04 09:20:00,8331580,6002412083
2016-06-04 09:25:00,8410113,6125617400
2016-06-04 09:30:00,7268991,4961945750
2016-06-04 09:35:00,7495219,5266329237
2016-06-04 09:40:00,7363543,5073381233
2016-06-04 09:45:00,8304338,6039201320
2016-06-04 09:50:00,6064261,3200142620
2016-06-04 09:55:00,7071291,5364905987
2016-06-04 10:00:00,8352997,5939179641
2016-06-04 10:05:00,9806042,7124548777
2016-06-04 10:10:00,8957681,6552921150
2016-06-04 10:15:00,8675494,6350998045
2016-06-04 10:20:00,9681772,6959702397
2016-06-04 10:25:00,8565624,5853752483
2016-06-04 10:30:00,8029178,5526024027
2016-06-04 10:35:00,8028706,5425510753
2016-06-04 10:40:00,8394719,5641714084
2016-06-04 10:45:00,8440262,5825077919
2016-06-04 10:50:00,8473329,5856589656
2016-06-04 10:55:00,7261873,3931699092
2016-06-04 11:00:00,9199563,6473312267
2016-06-04 11:05:00,8659204,6431644147
2016-06-04 11:10:00,8761567,5967399370
2016-06-04 11:15:00,9699789,6824882067
2016-06-04 11:20:00,9161538,6230765101
2016-06-04 11:25:00,8881904,5959505007
2016-06-04 11:30:00,9221781,6364384434
2016-06-04 11:35:00,9182027,6165570154
2016-06-04 11:40:00,9815671,6780702900
2016-06-04 11:45:00,9532473,6617385531
2016-06-04 11:50:00,9864891,6868403796
2016-06-04 11:55:00,9171628,6287513168
2016-06-04 12:00:00,9974697,6849029039
2016-06-04 12:05:00,10253011,7154841893
2016-06-04 12:10:00,8575116,4884126788
2016-06-04 12:15:00,9758958,7275477918
2016-06-04 12:20:00,9143554,6309978322
2016-06-04 12:25:00,10943269,7526840232
2016-06-04 12:30:00,9678219,6559683267
2016-06-04 12:35:00,9512178,6026746623
2016-06-04 12:40:00,10245436,7723127658
2016-06-04 12:45:00,8875239,6133690359
2016-06-04 12:50:00,8962039,4614204518
2016-06-04 12:55:00,9242619,6484485262
2016-06-04 13:00:00,10350231,7080668767
2016-06-04 13:05:00,10204960,6789809883
2016-06-04 13:10:00,9625804,6496390190
2016-06-04 13:15:00,9880308,6343871570
2016-06-04 13:20:00,10218730,6278677053
2016-06-04 13:25:00,10346327,6828746653
2016-06-04 13:30:00,10199079,6034231626
2016-06-04 13:35:00,9046687,6234344401
2016-06-04 13:40:00,10111218,6107323845
2016-06-04 13:45:00,8963656,5857227493
2016-06-04 13:50:00,8076140,5506038250
2016-06-04 13:55:00,8790072,5598370397
2016-06-04 14:00:00,8679655,6055415881
2016-06-04 14:05:00,8015974,5675912448
2016-06-04 14:10:00,7942321,5710329069
2016-06-04 14:15:00,7646877,5368466615
2016-06-04 14:20:00,8092177,5872909006
2016-06-04 14:25:00,7846921,5558544732
2016-06-04 14:30:00,7714633,5369634167
2016-06-04 14:35:00,7755290,5408278843
2016-06-04 14:40:00,7872758,5417637915
2016-06-04 14:45:00,7781293,5428134983
2016-06-04 14:50:00,7948346,5665448727
2016-06-04 14:55:00,7785304,5920648220
2016-06-04 15:00:00,8790167,6340884250
2016-06-04 15:05:00,8615585,6186865875
2016-06-04 15:10:00,8545336,6123045264
2016-06-04 15:15:00,8628597,6148990295
2016-06-04 15:20:00,8342477,5771935902
2016-06-04 15:25:00,8868072,6467937823
2016-06-04 15:30:00,9283168,6863499314
2016-06-04 15:35:00,8682470,6352522504
2016-06-04 15:40:00,8620989,6538456588
2016-06-04 15:45:00,8637587,6393403777
2016-06-04 15:50:00,9510466,7200162181
2016-06-04 15:55:00,8895171,6575153924
2016-06-04 16:00:00,8837483,6342144386
2016-06-04 16:05:00,8603516,6106709063
2016-06-04 16:10:00,8664750,6223126269
2016-06-04 16:15:00,10119300,7995901168
2016-06-04 16:20:00,8615063,6027769884
2016-06-04 16:25:00,9581156,7561524587
2016-06-04 16:30:00,9925596,8044399689
2016-06-04 16:35:00,9685455,7724153074
2016-06-04 16:40:00,10005986,8077138129
2016-06-04 16:45:00,9627307,7727349340
2016-06-04 16:50:00,9471404,7542376301
2016-06-04 16:55:00,9508199,7545239349
2016-06-04 17:00:00,9482193,7533513856
2016-06-04 17:05:00,8257251,5946558913
2016-06-04 17:10:00,8441081,6264520714
2016-06-04 17:15:00,10021120,7951990000
2016-06-04 17:20:00,9724213,7757474767
2016-06-04 17:25:00,10277963,8247382790
2016-06-04 17:30:00,10147855,8100403854
2016-06-04 17:35:00,10097304,8166856016
2016-06-04 17:40:00,9823883,7902290763
2016-06-04 17:45:00,9111193,6736237233
2016-06-04 17:50:00,8668614,6185921234
2016-06-04 17:55:00,8099557,6006448414
2016-06-04 18:00:00,8690936,6307620960
2016-06-04 18:05:00,8787735,6229284411
2016-06-04 18:10:00,8694871,6155254417
2016-06-04 18:15:00,8589528,6056216558
2016-06-04 18:20:00,9060884,6629108461
2016-06-04 18:25:00,9091335,6567420885
2016-06-04 18:30:00,8792913,6328487374
2016-06-04 18:35:00,9382654,7109031695
2016-06-04 18:40:00,10097905,8080710653
2016-06-04 18:45:00,10128673,8210688167
2016-06-04 18:50:00,10212373,8235867575
2016-06-04 18:55:00,9823405,7754217269
2016-06-04 19:00:00,9886925,7887714477
2016-06-04 19:05:00,9674509,7766157529
2016-06-04 19:10:00,9441944,7597861944
2016-06-04 19:15:00,9766301,7732622731
2016-06-04 19:20:00,10199774,8192262885
2016-06-04 19:25:00,10704770,8627734966
2016-06-04 19:30:00,8524800,5794987432
2016-06-04 19:35:00,10302311,8249735795
2016-06-04 19:40:00,9675522,7737172771
2016-06-04 19:45:00,9665415,7645214114
2016-06-04 19:50:00,9951385,7935115542
2016-06-04 19:55:00,9730553,7836260304
2016-06-04 20:00:00,9738051,7383330025
2016-06-04 20:05:00,9152987,6844434124
2016-06-04 20:10:00,8856068,6345821662
2016-06-04 20:15:00,8146445,5714295705
2016-06-04 20:20:00,8136530,5682339450
2016-06-04 20:25:00,7578669,5727899120
2016-06-04 20:30:00,8186737,5684363066
2016-06-04 20:35:00,8012312,5556104475
2016-06-04 20:40:00,7920618,5557198290
2016-06-04 20:45:00,8459282,5960794671
2016-06-04 20:50:00,7901336,5632046681
2016-06-04 20:55:00,8160933,5790923298
2016-06-04 21:00:00,8205123,5844698168
2016-06-04 21:05:00,8024082,5753785533
2016-06-04 21:10:00,8027567,5608725996
2016-06-04 21:15:00,7815764,5605245518
2016-06-04 21:20:00,8266815,5893028380
2016-06-04 21:25:00,8211402,5782157275
2016-06-04 21:30:00,8180727,5825149964
2016-06-04 21:35:00,7464938,5199110322
2016-06-04 21:40:00,7611065,5326208575
2016-06-04 21:45:00,8114746,5762912247
2016-06-04 21:50:00,8286084,5914003140
2016-06-04 21:55:00,7681674,5494752704
2016-06-04 22:00:00,8595478,6221423868
2016-06-04 22:05:00,7960325,5575160898
2016-06-04 22:10:00,7507722,5374705102
2016-06-04 22:15:00,7763308,5387758046
2016-06-04 22:20:00,7578902,5354747702
2016-06-04 22:25:00,7393183,5241432441
2016-06-04 22:30:00,7800544,5575476862
2016-06-04 22:35:00,6764345,4639407143
2016-06-04 22:40:00,6943185,4721111170
2016-06-04 22:45:00,6765136,4658428997
